Date,Open,High,Low,Close,Volume
2021-03-08,15.4922,16.1662,15.3771,15.4399,9082.3527825363
2021-03-09,15.4399,15.9262,15.4237,15.7768,9542.511315648
2021-03-10,15.6265,15.8643,15.5284,15.6617,5889.6089877269
2021-03-11,15.874,16.13,15.5827,15.8834,10098.27356226
2021-03-12,15.8168,16.1462,15.5198,15.9139,19905.533622986
2021-03-15,16.3337,17.2636,16.0138,17.0867,59583.175906162
2021-03-16,17.2104,17.2104,16.0243,16.3965,16270.491329455
2021-03-17,16.3775,16.7325,16.3775,16.5641,13309.927981719
2021-03-18,16.5374,17.2104,16.3337,16.6707,50452.495971746
2021-03-19,16.724,16.8209,16.2728,16.8209,11903.187625927
2021-03-22,16.644,16.644,16.3983,16.4384,7931.956449757
2021-03-23,16.3775,16.3775,14.3414,14.3948,46218.617231015
2021-03-24,14.528,15.3418,14.4547,14.607,15843.951684607
2021-03-25,14.607,14.607,12.5891,13.8113,86034.937428278
2021-03-26,13.4392,14.2986,13.4392,13.7656,19227.902906417
2021-03-29,13.7495,14.7679,13.678,14.5547,45504.215855408
2021-03-30,14.9087,15.4523,14.2101,14.7927,30283.26419394
2021-03-31,14.8117,15.0106,14.1216,14.2795,24292.798541422
2021-04-01,14.3072,14.6204,14.192,14.3501,5471.4740649449
2021-04-05,14.3861,14.7403,14.1682,14.173,12011.398422526
2021-04-06,14.2177,14.5223,14.2177,14.2795,10626.720462158
2021-04-07,14.272,14.8117,14.272,14.6346,9437.4522898235
2021-04-08,14.5814,14.8288,14.2624,14.2624,22302.980592304
2021-04-09,14.6213,14.6213,13.4315,14.1825,48569.838228969
2021-04-12,14.3414,15.0496,13.8503,14.6965,29976.491838533
2021-04-13,14.5385,15.0068,14.4709,14.9973,18057.545358732
2021-04-14,14.9174,15.715,14.6699,15.5018,30643.616652519
2021-04-15,15.4056,16.6878,15.2277,16.5907,26227.98579711
2021-04-16,16.3432,16.7325,15.1391,15.1829,51841.376293146
2021-04-19,15.1829,15.4845,14.8383,15.1915,27763.948754665
2021-04-20,15.3961,15.4741,14.173,15.3066,52167.059273203
2021-04-21,15.103,15.5817,14.8088,15.4922,54175.787846969
2021-04-22,15.4922,16.0719,15.2714,15.5817,12412.723901176
2021-04-23,15.4056,15.795,15.2448,15.6169,6883.4673720275
2021-04-26,15.6436,15.7054,15.0325,15.2895,23627.774907952
2021-04-27,15.3866,15.9187,15.2809,15.4132,11144.661459473
2021-04-28,15.4304,15.8292,15.2096,15.3162,9092.8586851188
2021-04-29,15.2448,15.9091,15.0153,15.298,9170.602364229
2021-04-30,15.1743,15.5379,14.745,14.9087,19792.069875096
2021-05-03,15.2448,15.8996,15.1487,15.3599,29762.17142585
2021-05-04,15.715,15.9262,15.2277,15.9262,84471.659124008
2021-05-05,15.5379,15.7587,15.3333,15.6265,32855.109146127
2021-05-06,15.26,16.3869,15.2543,15.989,10123.487728458
2021-05-07,16.228,16.2985,15.7587,16.1053,63780.283987855
2021-05-10,16.1129,16.7744,16.1129,16.4935,28715.783528637
2021-05-11,16.4231,16.7667,16.1566,16.6621,40814.380942598
2021-05-12,16.6621,17.039,16.2756,16.7325,28219.904926744
2021-05-13,16.5554,16.9095,16.1357,16.4926,50533.391421631
2021-05-14,16.7744,16.802,16.1852,16.802,15174.725690105
2021-05-17,16.9562,17.0562,16.6925,16.9382,22482.631526463
2021-05-18,16.8753,16.8753,16.4213,16.5936,18089.063066479
2021-05-19,16.3298,16.4754,15.9853,16.4754,14375.22650358
2021-05-20,16.3661,16.7553,16.0662,16.1766,15274.531764638
2021-05-21,16.4117,16.6477,16.2842,16.6021,10837.889104065
2021-05-24,16.7297,17.1646,16.3842,16.4478,32328.763426744
2021-05-25,16.7201,16.9429,16.2394,16.6021,41066.522604577
2021-05-26,16.7106,16.7744,16.3184,16.5203,5340.1502826642
2021-05-27,16.3745,16.8373,16.2937,16.6021,21561.263869982
2021-05-28,16.6658,16.6839,16.0576,16.6383,7326.8164610073
2021-06-01,16.6383,17.5815,16.6383,17.237,40233.404529787
2021-06-02,17.5273,18.145,17.5273,18.145,61537.273786499
2021-06-03,18.1536,18.2802,17.4549,18.145,25085.994186398
2021-06-04,18.1175,18.2355,17.8633,18.0356,17882.096785604
2021-06-07,18.2983,18.8247,17.8633,18.4705,40509.709767706
