Date,Open,High,Low,Close,Volume
2021-03-08,69.6121,70.9793,69.2418,70.0063,2911199.6896292
2021-03-09,68.9739,69.2676,67.3789,68.7634,5416165.8302606
2021-03-10,67.1435,67.4621,66.2785,67.3281,3554967.356001
2021-03-11,68.7385,69.2513,68.1587,69.2513,3251864.5999601
2021-03-12,67.7482,68.4113,67.3368,68.218,2120730.5945131
2021-03-15,66.5225,66.9837,65.5322,66.8,4649545.6722269
2021-03-16,66.4469,66.6574,65.6164,66.1455,2692349.4518392
2021-03-17,65.1284,66.2536,64.4156,66.0776,4540085.5413072
2021-03-18,65.3638,66.2039,65.0825,65.1035,3731026.6287633
2021-03-19,64.5582,64.8098,63.7525,64.2558,3291707.2389652
2021-03-22,63.8444,64.0625,63.1899,63.8616,2583706.6165414
2021-03-23,63.0474,63.609,62.1403,62.368,3257913.841725
2021-03-24,62.678,63.6186,62.6531,62.746,3193403.9248804
2021-03-25,62.3087,63.2655,61.7882,63.0053,2713570.9193645
2021-03-26,64.5161,65.5657,64.273,65.5159,2941136.538474
2021-03-29,64.9275,65.1122,64.1888,64.6003,2649470.6954659
2021-03-30,64.651,65.3734,64.34,65.3734,2343331.8220568
2021-03-31,65.5485,65.8843,64.8347,65.1801,2661589.036562
2021-04-01,64.9782,65.4738,64.2309,65.4566,2186559.4718117
2021-04-05,66.6737,67.53,66.1704,67.043,2813580.9390129
2021-04-06,66.6239,67.0937,65.9685,66.1283,2737477.3388756
2021-04-07,67.0679,67.9577,67.043,67.1684,2466466.5001867
2021-04-08,67.2784,67.6219,66.6574,67.3195,2308033.4303209
2021-04-09,66.3216,66.6488,65.9015,66.6488,2914709.2531825
2021-04-12,66.6737,66.732,65.8977,66.2709,2123092.5997634
2021-04-13,66.6316,66.8583,66.0517,66.732,2495017.4999333
2021-04-14,67.1521,69.0332,67.11,68.5959,3403230.4665062
2021-04-15,69.88,70.5947,69.6455,70.3249,2638144.5667502
2021-04-16,71.2224,71.4836,70.3172,71.1726,2940195.9169142
2021-04-19,71.6682,72.8767,71.6682,72.4404,4285218.9039905
2021-04-20,71.9448,72.1974,70.6483,71.1143,3774729.996704
2021-04-21,70.4502,72.3897,70.1574,72.1888,3702199.7133591
2021-04-22,70.9631,71.1056,70.0895,70.5182,4563031.4816922
2021-04-23,71.4673,72.7762,71.3994,72.5581,2384994.0412127
2021-04-26,73.3054,74.1072,73.1953,74.0775,2466430.9655944
2021-04-27,73.0279,73.6412,72.6586,72.9609,2465045.1164962
2021-04-28,72.8767,73.977,72.7169,73.5063,2623613.0087856
2021-04-29,73.867,73.9235,72.7428,73.4728,2522436.6184029
2021-04-30,72.583,72.8518,71.2989,71.3994,2641915.4140702
2021-05-03,72.2136,73.3379,72.0873,72.9867,2444133.0089506
2021-05-04,72.8183,73.3054,71.8529,73.1618,3755822.458216
2021-05-05,74.2622,76.3519,74.2622,75.8648,2230854.3862001
2021-05-06,75.9997,76.88,75.5539,76.6877,4035455.6612035
2021-05-07,77.2914,78.3583,76.7298,78.2071,3907123.526388
2021-05-10,79.9361,80.5571,78.6099,78.7448,5165175.5989055
2021-05-11,77.544,79.5667,76.7719,79.4491,4858850.6914546
2021-05-12,78.5009,79.4165,77.5354,77.855,3631546.4925935
2021-05-13,75.5634,76.7968,74.4554,75.5634,4531051.3937924
2021-05-14,73.9847,74.4554,73.2374,74.0603,3875279.3060468
2021-05-17,74.287,76.1079,74.287,76.0753,2886450.8912545
2021-05-18,76.193,76.2763,74.9922,75.0755,2743450.2857806
2021-05-19,73.2546,73.6316,71.828,72.3399,4152883.9018703
2021-05-20,72.4031,72.9274,71.7266,72.6758,4835903.7059346
2021-05-21,72.759,73.0776,71.5754,71.8941,2435259.8122361
2021-05-24,71.5754,72.1801,71.1477,71.9285,1880339.0778675
2021-05-25,71.1602,71.408,70.4847,70.5775,2872654.0632416
2021-05-26,70.543,71.2836,70.056,71.1812,2208848.0222399
2021-05-27,73.313,73.7331,72.9647,73.6489,3462908.7239384
2021-05-28,73.1121,73.5484,72.8346,73.3886,2216427.3417421
2021-06-01,75.8572,76.4609,75.5213,76.2179,4790591.8751264
2021-06-02,75.5462,76.1337,75.1855,75.7309,2849536.7207057
2021-06-03,74.4966,74.531,73.7244,74.2957,3343414.2512452
2021-06-04,75.0257,75.4209,74.4382,75.3357,2943410.7523788
2021-06-07,75.0257,75.1099,73.6575,73.9675,2980759.6991152
2021-06-08,74.287,74.7272,73.6068,74.3789,1852857.2512939
2021-06-09,73.4479,73.5484,72.6337,72.9188,2679803.6505009
2021-06-10,72.8844,73.2709,72.272,72.9437,2427941.7765004
2021-06-11,73.6316,74.0019,73.1791,73.4307,1804379.7063693
2021-06-14,73.1953,73.4556,72.826,73.002,1810145.7165312
2021-06-15,72.4404,72.7255,71.651,72.5409,2550724.2441128
2021-06-16,71.5927,72.2643,70.8033,71.0635,2634448.9691551
2021-06-17,70.124,70.5354,69.1748,69.6876,4162383.1344897
2021-06-18,69.4188,69.7374,68.0161,68.0257,5500412.077701
2021-06-21,67.908,69.2513,67.664,68.9059,2608281.9224951
2021-06-22,69.2762,69.9556,68.8141,69.7632,1605152.9245879
